Review,Sentiment
same here dats y we are khabees auratssss,Negative
No maam... Not at all,Negative
Han boht ho gya pita b Nikal gya😂,Negative
Aik gallon ice cream ki kami thee bus aaj,Negative
somebody tell me why?,Negative
"Kasam say xD
Yar ab healthy khana h 😂",Negative
ap k liye Mam :D,Negative
hahahahha�,Negative
Hahahaha haan naa bht km😂😂😂,Negative
Maham Zahid,Negative
Achi chwal thii,Negative
lets start 😂,Negative
Hahaha xctly,Negative
Astaghfaar  abhi yh diet hy,Negative
story of your life,Negative
Well done hahaha,Negative
Bilkul sahe..koi bhi in k parents ko blame nhe kr raha...unfortunately un ka Kam yahe hai...m just surprised at people who attended and participate such shows...,Negative
Unhan Bhi Cash Diya Jata Hai Apni Batiyon Ko Nachanay Kay Liya Toh Hee Atay Han,Negative
Ofcourse they are responsible. But aise shows un perents k under aise khayalat or inaam jeetne ka lalach paida karwate hain to aese shows ka band hona b bht zaruri hai.,Negative
sary mornibg show mai nach gany hi ho rahy konsa prog asa jesmai saf suthra tehez wala kuch kam horaha.or public beth k enjoy kr rahe hotihy wahein agar chapal utha k in logo ku meramat hojai na to sab thek hojai,Negative
Indian bollywood ko dekhny per pabandi llagaye jaye. Masla hollywood aur bollywood se hi shuru howa hy .,Negative
Wo log Hindu Hy Hum Musalmaan Hy Farq wazyaa Hy Ammar Naeemi Kiya aap kabi chaho gy k kl ko apki beti ya behan in sy inspire ho KR agar yeah Rasta chunti Hy to us time dukh ho ga !!!!,Negative
Usey bhi report kaeu pemra par,Negative
Attaria Qadria hahaha lol tumey comments pey jahil qadri,Negative
"Attaria Qadria kis wjha sy program bund na kiyay Jain???
Toh phir aap yeah b keh dain mulzimaan ko na pukrain bulkey buchooo ko bus sumjha dain...",Negative
AP LOG PAKRAWA LO HAMARE MULK MAIN KTNI MUHRAM PAKRE GAYE HAIN AJ TK,Negative
Koi haal nahe ha,Negative
Wait a minat sahir loodhe kya kar rha hy wo tu dikh raha hy lakin aik bat bataen ye jo chohty bachay bachyaan is program m shareek hain in k parents ki kya thinking hay??jo wo apny bachoon ko asy kam karny dy rahy hain??,Negative
Sirff sahir k show he nahe hai ary pe jo nida yasir hai pagall auratt woh bhe yahe kra rhii haii .sub begratt bun gayy hain yeh sary morning showz bund ho jane chaye .. sirf ek faisl qurshi ka dekha tha 2 ya 3 dafa uska show phr bhe bohat sadaa hotaa hai,Negative
Mai b yhi soch rhi thi ye post prh kr k pehle un bachiyoun k parents se pucha jaye...k unhoun ne anay kese de diya unhe....,Negative
Lols aj zainab rape n murder case samnay aya to sb ki gherat jagi he. Wrna ye clips atleast 3-4 mnths old he. Us wqt kisi ki ko nanhi kaliyon k baray me khayal nahi aya?? Think it again,Negative
"Iski betyan to nahi hain jo nachti hain, sawal un maa baap se hy jo skul bejne k bajaye yahan la ker unko nachate hain, practice bhi ghar me wuhi kerwate hain or aise kapre b parents hi khareed ker dete hain",Negative
Dear admin sahir k show ki bat baad ma kijiye..what about parents jo bachion ko train krty on k ghr ka mahol kesa jo wo is type ka dance seekhtin...sahir koi threat kr k tu nhi lata onko show main stop this fazol logic..ik hi shkhas ko ilzam na dein...,Negative
Allah parents ko bhi hidayat dai ke wo bachon ko aise programmes mai na bhaijen.zainab ne sub ko jhanjhora hai jo jag gya wo nijat pa gya.jo sota rha wo phr us din jagey ga jb....,Negative
show must be banned but jitni b baby girls participated hy unk parents ko b punished kia jay koi forcefully tu ye sb ni karwa raha why they people take participated such like that shows?,Negative
shram sirf mard ke aankhu meh honey che hai kyu nazarey utha ke in bena kapery nangi awratu ko dekthi hai shram anni che hai tum mardu ko awarat ko gandhi nazar se dekhte hu 😀😀😀😀😀 woh lakh che tang or tight kapery.peny shram sirf mard ke nazaru ka he hona che hai kyea begerti hai,Negative
Jub 5 saal ki laila nachti nazar ayegi tu hr masoom phir laila hi lagegi na phir ye tv channels hi roty hain aur actors a kr bolty hain k bacho parhao nisab mn k rape sy kese bacha jata hy main kehta hun ye muashra pagal kutton ki amjgah sy bhi bad tar hy,Negative
"Sahir lodhi ka koi qasoor nai , jab un betiyun k baap bhayun ko sharam haya ghairat nahin tou Sahir Lodhi jaisay dalal tou paida hotay rahengay. Main hairan hoon maan baap ki marzi se nachnay wali larrkyun ki beghaurt or be hayayi ka zimmedar SAHIR LODHI kesay ho gaya????",Negative
Mujay sahir se koe lana dana nae..wo gatar ho ya naaala..mujy ye bataen is gandagi m log kyon shareek ho rahy hain??raiting dany waly b tu log hi hain,Negative
Sahir lodhi jo b karwa raha hy wo bad ki bat hy ap ya dekhen ya bachian kotni trained hn ya sub sahir lodhi nay tu nahi sikhaya kahan hn wo maa baap jo ya sub sikheny or krny ki ijazat day rahy hn???,Negative
Only sahir lodhi na nhi yrh sab jo soboh soboh kanjar pan strt krte n krti hain sbka wrna aise zanabein lottati raheingi n enko paisa melta rhyga,Negative
Lanat h is insan py marny ka khoooof nai in logo me insaniyat or eman sab baaijh chuky hain aisy Show's ko block krdena chahiye hamesha k liye apni bv beti nachaain aisy la k tu pata chaly,Negative
but pehle inn bachoo k parents ko pekra jae jin ko tarbiat krne ka pta nhi aur phir sara ilzaam doosroo pr.please pehle apna asp theek krna ho ga,Negative
Ek mint is se pehly indian movie channels khatam kardiye jain . Is(sahir)ka to itna role hi nhi hai .sahir lodhi ko kon dekha hy 1 cror log approx .llekn indian movies aur dramas ko dekhny walon ki tadad 18 ya 19 cror hy .to unko band kiya jaye sb se pehly. Internet pr b ban lagaya jaye .unho ny zada masla create kia hai .!,Negative
Galti maa bap ki ha bacho ko nach gana krwana hamara culture kab ha shram subko ani chahye media ka kaam to pese kamana ha morning shows to ha karab,Negative
Sirf yeh nahi her uss morning show ko band karo jis main her waqt yahi fazuliat chalti han bashamoul shadiou ky wahyat functions,Negative
Sahir kanjar and his sister are responsible for promoting vulgarism in Pakistan,Negative
Channel aur show ka name kia he? Complaint krna he pemra me,Negative
Mujy to aaj tk samaj nahi aaya k wo kon log hen jo k morning show dakhtay hen hm logon ko pta nahi kb shaur ayga.,Negative
Hairat ki bt yeh k k is k is wahayat show ki rating bari achi chal rhe hy.. 😏,Negative
Dheknay wale namunay jo hnge esi k tra,Negative
Srif sahir ka show hi ni ase aur bhut se show han jin m bs suba suba ban sanwer k dance k program hute han gane hute han koi b aik dang ka morning show ni ha sab k sab kanjer khana bna rakha ha,Negative
In bachion k parents kahan pe thay jb wo in dances ki practice kr Rhee theen & perform kr Rhee theeen ?,Negative
Bhai Sahar Lohdi ghar se Lee kar gaya tha un bachoo ko kiya. Parents ko kahoo,Negative
not only sahir sary morning show band kare jain,Negative
Band kar dain es programme ko or es beygharat Sahir Lodhi k ghr the mujrhy karain zara,Negative
Kiya zanab k katel ko bachany k liya malba sahel par dalny ki koe mohem start hoe ha,Negative
this gay should be out of this industry😂,Negative
The show must be banned its our request...,Negative
jab sab qaom k behnay is tharah k kisi bi show k mukhalif hn tho kia tv angrazoon ko khush kartha hy k ham thumry jaisy,Negative
Program ko nae un bachon k kanjar aut mirasi maa baap ko b bnd krna chahiye,Negative
"Yehi Bunda Ramzan may Deen Islam ki hosting kar raha hota, Kon ha ya Log???",Negative
Dar asal in k parents bhi nachney ganey waley he hongay warna shareef log apni izat ka tamasha nah lagatey,Negative
Dono bahen bhayoun ne jeena haram kr rakha he pakistanuon ka .kahin doob k mar jayen .rooz naya masla,Negative
Begharti ki tuny intaha kr di hy teri behn bhi aisy hi nachti hy jb hi tou etni shadiyan krti phirti hy,Negative
Sirf sahir lodhi hi kion nida Yasir ne b apne show main nach gane ka programme raka hai,Negative
Wesay to Pemra ko srif PTI hi nazer ati hai baqi jo merzi kro.,Negative
"Sirf Sahar ka hi nahin sub morning show bend hony chia
Sub fazool hoty hain
Sirf make up art hi sekathy hain",Negative
Sahir lodhi ( khandani ghand ) Ka programme band kia jay aur us khandani ghand me poorer khandan per pabandi lagai jay,Negative
Sirf sahir lodhi wrong nhi bachion k parents ki permisdion or awaam ki taliaan b sath thi,Negative
Sahir ki sister.b to aesy morning show krti rahi hy ... jis.pr toheen mazhab.ka case bn gya thaaa ... usy pher Hum Tv walo.ny jaga d ...,Negative
maa baap ko sat salaam jo apni bachiyan nachny k ley bhejty hn.Allah hidayat de,Negative
"Sharm nam ko nhn ia kaminy ko nikl kyu nhn diya jata .ya mualm hn kiya .ya tu harmgor inasan hn,",Negative
Allah hidayat de un maa baap ko jo subha sawairay apni bchion ko dunya k samne naachne k lie bhj dty hain..,Negative
Na dakho tum log bs aik naam mil gaya uske peechay kutay ban bhonk rhe ho fb ke rehnumaa,Negative
Is me ihtijaj ki kia baat he. Ye Islami Mulk he Yahan par baghair kisi Ihtijaji k aise programe ki ijazat kis ne di he.,Negative
Sirf ye channel hi nahi baqi channels p shadiyou k bahany yehi kuch hota hy .pemra hy kaha....,Negative
Parents ko bhi ehsas hona chaya wo kyun bhejtay hain istarah k program mai,Negative
R ye sahir batmeez hindon ki tarh morning show main ram ram saty jay ram bolta hy bachon py kia asar hoga iska,Negative
Or humsree Pakistani model uss Tara Kai khantay dressers paham kar atee hI,Negative
Ban this Shamsi tawanai se chalnay wala khusra...,Negative
200% agree har is qisam k programme ko band kiya jai,Negative
Dukh ki baat too ye hy ky ye kaysy parent's hy,Negative
Shair lodhi tu krta h ye sb plz Nida k show m bhi ye sb hota h plz is m bhi ye sb band krwa dain,Negative
Khusre ko band karo fori. Ye bohat chawl ha,Negative
Shaista . Sahir . Nida sab kanjer khandan,Negative
Arey Kanjar kabhe dosron k bachon ko nahe nachwatey...,Negative
Kanjar bhe in sey behter hain,Negative
Bane Karo es beghairat ko,Negative
Lanat in khabeesun pr in sab pr Allah azo jal ki lanat,Negative
Pahle koi bola ni Jab show pora Dekh liya phr mirche lag gai,Negative
pehle fursit me Ban kia jaye ase sab shows ko,Negative
"Intehai sharmnak video,",Negative
Ye to Mje waise hi zehar lgta hy,Negative
mere khayal me sahir lodhi py nai ase shows py pabandi honi chaye,Negative
"Ye Sahir Lora Ha..?
Kisy Nachan wali Orat Da Bacha",Negative
Saray morning shows bann honay chahiye,Negative
Iski bhen Shaista ko bhi bannnd krwaoo please,Negative
hr t.v show esa he hy,Negative
Ye hrami ka bcha hi,Negative
Pemra kahan mra hoa hy esko nazr nhi aarha hy.,Negative
Shora,Negative
Kutti DA bacha,Negative
es khosry ko htaao yaha se .. fahashi fhela rha hy,Negative
Sexualized ker K,Negative
Is jahil ka har show isi ki trha ghtya hota he,Negative
Net say kaisay daingay yeh complain web batai,Negative
Is show ko ban ki jaaye .,Negative
Yes zaroo band karnah chea,Negative
Saray morning shows band honay chahiyen.,Negative
Sahir ab tou bach,Negative
Ban sahir lodhi show,Negative
"Saray shows band karo

Kanjar khana khol k rakha hua hay",Negative
Is bahan chod sahar ko koi goli kiyoon nahin Marta,Negative
is kootay ka show band karwao,Negative
Lanat is per!!!,Negative
Ban karo haram khor ko,Negative
"""Veet Miss Pakistan"" ko b band kerwao",Negative
Stop sahir bakwas show,Negative
allah ka wasta bane karo is kuttay k show ko,Negative
Kutta ha ye gndo,Negative
Lanat ho is kameeny py,Negative
ya sala hijra haaaa duffer cheaper,Negative
Agar banned krna he tu sab ko banned kru dramo ko banned kru filmo ko banned ko not only sahil okk sab behayi he pir,Negative
Ya show bilkl band ho jana chay,Negative
1 no ka harami hay ye,Negative
Yes program bnd hona chahiye,Negative
Buhat bara begherat hy khadra yani khusra.,Negative
Ary waly b Yai hi na sirf bachiya balky maain b sath dance kr ri hn,Negative
Itna wah'hyaat insan nh hona pak mai jitna yh sahir h..,Negative
Ban sahir now,Negative
Zalil insan ha ye,Negative
1000 baaar lanat is show pe,Negative
baycot kartay hain,Negative
Mar jana in logon ne India ko copy kar kar k,Negative
es trhan k or bhi janwar hen khayal rakhhen,Negative
Karo Karo band kro ye bagairti,Negative
Bilkul band kro is sho ko,Negative
Lanat he lanat he aur lanat he,Negative
Bnd kro kutty ka channel,Negative
Ye ha kisi kanjri ka bacha,Negative
Qasoor sahir ka nahi parents ka hai,Negative
Ya dono bhen bhai hai he koi harram ki nasal,Negative
Lannat in dono bhen bhai par,Negative
sahir no more no more no u r a,Negative
Ye Randi ka beta hoga is lye is ko pta ni maaa behan Kya hota h,Negative
Tamam morning shows bnd hony chahiye..,Negative
Qk hum searg mam Kai musalman rahay gahay hai,Negative
Amir liaqat ko ban kya jA sakta hAi. Sahir ko nahi,Negative
dog sahir lodhi,Negative
Sare morning show band hone cahey,Negative
Kahali bain nei koray b marao is ko,Negative
Sahir lodhi ka sho band kato,Negative
Lanat hai is par,Negative
Lanat br sahir,Negative
Bilkul band lagadoo,Negative
bilkul band hona chyee,Negative
G bnd kia jy,Negative
Quran me hum insanon k Liy ahkamat hn or hmari ghaflat ki intehaa k kbi tarjuma nhi parhty k akhir Allah NY hum se kya farmaya .,Negative
Astaghferrullah Quran se douri Ka ye Alam h k log is ayat Ka tarjuma puch rhy hn,Negative
Allah ka shuker hai asaw kch nhe....aap achhay hen tou aap #kisi_say_nafrat_kesy_ker_sakty_hen...!,Negative
phir to poora pakistan zaalim hua.,Negative
Shia ha not muslim,Negative
Hamid Ch iss mein shirk kahan se aa gia,Negative
Khud ko sayd kehty hai ye log wot k pujari...,Negative
Vote lana k liya kiya kiya drama kartay hai log,Negative
Bhai yeh bilkul thek nahi.hai... mana k woh convert nahi ho rahe ... par esa karna bhi thek nahi,Negative
Ajeeb mntq paesh ki hy 😀😀😂,Negative
Ajeeb ho kaha ko bat kaha laga di nazam hindustan Py likhi gai pakistan ur india ikahatha tha to hindustan tha ur ye jo kar raha hain shirq hain munafqat hain jis ki Mafi nai vot lyny k Liy hundu hogya hain,Negative
Jahel jahel hee raheen chahee ketner taraqee karlen Bhai yeh sab2018 kee tiare hay aur aen logon ka Deen sy kia wasta in ka Deen Pawer aur Pisa hy,Negative
Hindustan ki taareef kerne se shirk ka darwaza khul jata he kiya yaani RAMAN k naam per mulk batwa ker bhi RAHMAN k nahi ho,Negative
Jao kussrrrriiiii bkwas na kro ..wo ibadat nahi kar rha ..being a leader apne awam k sat mil k unke tehwar mein sharik ho k apne aitamad me le rha Hain ..that doesn't means wo ibadat kr rha hy ...,Negative
Aitemad may lyny k chakr m gaen ka susu na pe lyna,Negative
"Shame on u ..... all sooooooo called muslims .....dooob mro tum log or tum logo ko hm pr mussllat krny waly bsoch len ...kis ko vote dety hn n q? Vote amaant hy diyantdaar muttqy logon ko laao ..... hdees e nbvy hy ,almr o maa mn ahbbaa, aadmy usy k saath ho ga jis k saath muhbbat krey gaa ......allah pak hmara khatma Allah sy muhabbt krny walon k saath krey aameen... socho mrnaaa yaa rakho ...,. enna btshaa rbbika lashadeed ,, bey shak tery rbb ky pkr boht sakht hy ,,,",Negative
"Sis shias are not kafir. Kese ko kafir khny ky leya zarori hy ky ulmas ko dekha jy wo keya khty hain jesy qadiyanio ky baray mae hy ky wo kfr hain. Wo bht ghalat harktain krty hain per saray nahi krty. Jesy hm apny deen ko pora nahi smjh sky wesy he on mae bhe log hain. Es leya kufr k fatwa bht bara hy, hadith hy jo kese ko kafir khy wo apny per palta hy. So be careful sis",Negative
"Qadyani aur shia mein y achy aur bury nahee hoty, wo kehty hein k (khanzeer k bachon mein insan ka bacha nahee hota, saary k saary khanzeer hoty hein), Qadyano aur shia ko kafir na kehny waly b kafir hoty hein, mein ne tu ulema se poocha hy par aap ulema se pooch len.......",Negative
khinzeer ki ulaad haram khane walo se kuch bhee ummed ki jaa sakti hay in deen emman siraf paisa hay .aisy log agar apna deen emaan baich bhee daite hen tu kion heran hen sab..ay musalman jis deen emaan paisa ho uss ka koi mazhab nahi hota.Allah reham kare,Negative
yeh pakistani qoum deserve karti hai esy logun ko kuch log is act ko b defend kar rahy hain lanat hai,Negative
pakistan dunya ka wahid mulk hai jis main log zardari aur bilawal jese logun ko leader manty hain,Negative
Is video ma na sirf bilawal pooja kr rha h sindh k chief minister sahab b to.sath hn Allah inko hidayat de,Negative
Sharm ani cahiye in choro ke Tole ko inko itna bi pata neyie ke ALLAH 1 he iska koi shareek neyie,Negative
Phly muslamano ka khayal to rakh lo Bhai yha em comment krne see koi khayal nhi rakhat,Negative
Paisy aur siaset k liye insan kuta bi ban jata he ye to us sy bi barh gye hain,Negative
pta nai nwaz zrdari bhutto sbko india kyn itne pasand hein rehte pakistan m khate pakistan ka baki sb india ka,Negative
Bilawal UK me pala barh hain us me islam naam ke koi chez nahe laykin ye larhke ju bol rahe kia ye khud islam ke hr bath pr amal krte hain? Pakistani ho na eseliye dusro pr tanqeed krty ho. Pehle ap ko tek karo,Negative
lakh d laanat j. Khotay k bacho kisi religion ki izat karnay main or us religion main shamal honay faraq hota hai.,Negative
Lo g paa g Nawaz shreef tu bad bilawal v usi line pe ha....,Negative
lanat hy in sub per,Negative
tu kiya puja karay in kameeno ke,Negative
Khusra,Negative
Astakhfirul Allah,Negative
App ka Facebook pe bolna bhi mazhab ijazat nahi deta,Negative
Bhai ye kon sa fatwa dy diya ap ne? Kese kese log hain dunya mein 🤦‍♂️,Negative
q nhee deta zra dleel tou dein deen sirf ejazat hi nhee deta blke bolne walo nko ajr o swab bhi deta hai lgta hai aap ko blawel ki chamcha geeri ka bht shoq hai,Negative
Or tum ho hi gandi nasal k,Negative
Sirf nafrat peda Karna or tankeed Karna hi good Muslim honay Ka sabot hy kya????,Negative
Agar Justin Trudeau masjid ajae to Axha or koi Mandir Chla jae to bura,Negative
Masjid aya tha namaz tou nae perhi thi naa.....,Negative
Belowo to kud hejra hy,Negative
Vote k leaye ye loog kisy b had tak girr saktay hai,Negative
Hindu k tara ye q artae utar rahy hain koi aur kaam nhi karna ko,Negative
